,#Gc,logAge,[M/H],m_ini,logL,logTe,logg,m-M0,Av,m2/m1,mbol,TESS,J,H,Ks,Kepler,g,r,i,z,DDO51_finf,Mact
4959,1,9.91,-0.11,0.8531,-0.283,3.731,4.521,13.0,0.038,0.0,18.478,17.895,17.239,16.843,16.788,18.488,19.022,18.417,18.254,18.191,18.817,0.853
4960,1,9.91,-0.11,0.93463,-0.016,3.759,4.407,14.1,0.038,0.0,18.911,18.359,17.792,17.465,17.422,18.897,19.318,18.832,18.712,18.683,19.127,0.935
4961,1,9.91,-0.11,0.91459,-0.084,3.753,4.44,14.5,0.038,0.0,19.479,18.918,18.333,17.991,17.946,19.467,19.912,19.401,19.271,19.236,19.715,0.915
4962,1,9.91,-0.09,0.32824,-1.793,3.571,4.977,11.1,0.034,0.0,20.352,19.891,18.597,18.031,17.844,20.982,22.483,21.122,20.351,19.889,22.385,0.328
4963,1,9.91,-0.09,0.59232,-1.094,3.626,4.754,12.2,0.037,0.0,19.706,19.182,18.132,17.458,17.344,20.048,21.18,20.006,19.583,19.332,21.186,0.592
4964,1,9.91,-0.09,0.52582,-1.275,3.609,4.815,12.6,0.037,0.0,20.556,20.043,18.928,18.273,18.145,20.972,22.21,20.968,20.459,20.151,22.206,0.526
4965,1,9.91,-0.09,0.55852,-1.186,3.617,4.785,12.7,0.037,0.0,20.434,19.917,18.833,18.167,18.046,20.815,22.003,20.793,20.325,20.045,22.004,0.559
4966,1,9.91,-0.07,0.54664,-1.223,3.613,4.796,10.4,0.03,0.0,18.227,17.709,16.609,15.948,15.824,18.622,19.835,18.61,18.121,17.827,19.836,0.547
4967,1,9.91,-0.07,0.9044,-0.134,3.746,4.459,12.2,0.037,0.0,17.306,16.735,16.129,15.772,15.724,17.297,17.77,17.228,17.089,17.046,17.57,0.904
4968,1,9.91,-0.07,0.86998,-0.248,3.734,4.506,14.4,0.038,0.0,19.79,19.208,18.561,18.172,18.119,19.796,20.321,19.725,19.566,19.507,20.117,0.87
4969,1,9.91,-0.05,0.45258,-1.471,3.59,4.872,9.2,0.023,0.0,17.647,17.149,15.943,15.332,15.181,18.162,19.527,18.233,17.588,17.199,19.49,0.453
4970,1,9.91,-0.05,0.65272,-0.93,3.642,4.698,13.5,0.038,0.0,20.596,20.055,19.066,18.414,18.313,20.87,21.895,20.81,20.446,20.236,21.889,0.653
4971,1,9.91,0.03,0.35343,-1.723,3.569,4.932,12.0,0.036,0.0,21.078,20.637,19.307,18.74,18.55,21.756,23.277,21.935,21.107,20.614,23.164,0.353
4972,1,9.91,0.03,0.59301,-1.121,3.619,4.756,13.6,0.038,0.0,21.172,20.66,19.573,18.896,18.779,21.556,22.736,21.533,21.068,20.789,22.744,0.593
4973,1,9.91,0.03,0.93786,-0.067,3.748,4.416,14.3,0.038,0.0,19.238,18.663,18.065,17.716,17.669,19.222,19.694,19.151,19.017,18.978,19.492,0.938
4974,1,9.91,0.05,0.29698,-1.88,3.558,4.969,11.9,0.036,0.0,21.369,20.957,19.588,19.027,18.815,22.108,23.696,22.318,21.436,20.915,23.539,0.297
4975,1,9.91,0.05,0.82282,-0.443,3.704,4.557,14.5,0.038,0.0,20.378,19.78,19.03,18.562,18.495,20.432,21.1,20.355,20.146,20.048,20.923,0.823
4976,1,9.91,0.07,0.90145,-0.202,3.733,4.474,12.4,0.037,0.0,17.676,17.085,16.439,16.054,16.0,17.675,18.213,17.601,17.443,17.385,18.009,0.901
4977,1,9.91,0.09,0.37392,-1.684,3.57,4.921,11.6,0.035,0.0,20.58,20.142,18.804,18.234,18.048,21.267,22.785,21.455,20.614,20.116,22.67,0.374
4978,1,9.91,0.13,0.78429,-0.583,3.682,4.589,12.7,0.037,0.0,18.928,18.337,17.504,16.97,16.891,19.044,19.841,18.965,18.71,18.578,19.728,0.784
4979,1,9.91,0.15,1.06326,0.327,3.755,4.102,13.0,0.038,0.0,16.951,16.375,15.8,15.476,15.429,16.922,17.376,16.85,16.727,16.698,17.173,1.063
4980,2,10.03,-0.97,0.89117,0.695,3.727,3.546,13.6,0.038,0.0,16.633,16.092,15.413,14.995,14.938,16.688,17.18,16.634,16.453,16.374,16.956,0.891
4981,2,10.03,-0.95,0.33188,-1.624,3.62,5.01,12.6,0.037,0.0,21.431,20.875,19.861,19.275,19.127,21.739,22.857,21.702,21.273,21.025,22.783,0.332
4982,2,10.03,-0.95,0.82208,0.095,3.793,4.375,13.7,0.038,0.0,18.233,17.804,17.316,17.043,17.012,18.278,18.547,18.233,18.152,18.149,18.406,0.822
4983,2,10.03,-0.85,0.64468,-0.677,3.702,4.679,14.5,0.038,0.0,20.962,20.393,19.639,19.167,19.092,21.041,21.654,20.98,20.76,20.651,21.446,0.645
4984,2,10.03,-0.79,0.53784,-1.066,3.654,4.796,13.0,0.038,0.0,20.436,19.881,18.956,18.357,18.253,20.649,21.537,20.591,20.265,20.081,21.448,0.538
4985,2,10.03,-0.77,0.8979,0.506,3.766,3.895,11.3,0.034,0.0,14.804,14.306,13.749,13.426,13.385,14.826,15.181,14.775,14.659,14.629,15.007,0.898
4986,2,10.03,-0.77,0.79876,-0.083,3.774,4.464,12.4,0.037,0.0,17.376,16.892,16.357,16.05,16.012,17.401,17.739,17.35,17.243,17.222,17.573,0.799
4987,2,10.03,-0.77,0.79484,-0.1,3.772,4.472,13.2,0.038,0.0,18.219,17.732,17.193,16.882,16.843,18.244,18.589,18.192,18.083,18.06,18.42,0.795
4988,2,10.03,-0.73,0.45099,-1.332,3.632,4.899,12.0,0.036,0.0,20.1,19.55,18.56,17.946,17.82,20.383,21.429,20.335,19.943,19.718,21.372,0.451
4989,2,10.03,-0.57,0.19037,-2.175,3.569,5.114,11.1,0.034,0.0,21.309,20.822,19.59,19.033,18.834,21.861,23.383,21.925,21.26,20.865,23.289,0.19
4990,2,10.03,-0.55,0.63523,-0.794,3.676,4.686,12.4,0.037,0.0,19.154,18.586,17.736,17.179,17.096,19.295,20.054,19.229,18.961,18.817,19.923,0.635
4991,2,10.03,-0.53,0.8056,-0.18,3.756,4.495,13.1,0.038,0.0,18.321,17.791,17.209,16.867,16.823,18.332,18.743,18.274,18.144,18.107,18.553,0.806
4992,2,10.05,-1.01,0.84163,0.28,3.802,4.237,12.3,0.037,0.0,16.371,15.965,15.502,15.247,15.218,16.421,16.656,16.379,16.313,16.32,16.528,0.842
4993,2,10.05,-1.01,0.45161,-1.305,3.639,4.902,13.3,0.038,0.0,21.333,20.778,19.818,19.226,19.1,21.586,22.561,21.538,21.167,20.956,22.463,0.452
4994,2,10.05,-0.99,0.59318,-0.842,3.684,4.734,9.9,0.027,0.0,16.774,16.202,15.388,14.87,14.783,16.889,17.581,16.83,16.575,16.441,17.401,0.593
4995,2,10.05,-0.95,0.2185,-1.98,3.598,5.097,11.3,0.034,0.0,21.02,20.469,19.389,18.82,18.653,21.39,22.658,21.373,20.878,20.588,22.607,0.218
4996,2,10.05,-0.95,0.62725,-0.719,3.699,4.698,13.6,0.038,0.0,20.167,19.598,18.835,18.358,18.28,20.252,20.873,20.193,19.966,19.853,20.663,0.627
4997,2,10.05,-0.93,0.58923,-0.866,3.679,4.736,10.5,0.031,0.0,17.435,16.865,16.032,15.497,15.409,17.564,18.285,17.504,17.239,17.098,18.119,0.589
4998,2,10.05,-0.93,0.4667,-1.268,3.641,4.884,12.0,0.036,0.0,19.94,19.385,18.427,17.829,17.707,20.19,21.161,20.14,19.774,19.566,21.072,0.467
4999,2,10.05,-0.93,0.58149,-0.893,3.676,4.746,12.5,0.037,0.0,19.503,18.938,18.092,17.548,17.457,19.646,20.385,19.586,19.314,19.167,20.225,0.581
5000,2,10.05,-0.93,0.7442,-0.257,3.76,4.553,12.8,0.037,0.0,18.212,17.711,17.136,16.799,16.754,18.247,18.63,18.194,18.065,18.026,18.448,0.744
5001,2,10.05,-0.93,0.89602,3.152,3.603,0.597,13.2,0.038,0.0,10.091,9.678,8.487,7.667,7.529,10.588,11.837,10.564,10.094,9.8,11.43,0.896
5002,2,10.05,-0.93,0.63657,-0.687,3.703,4.688,14.3,0.038,0.0,20.787,20.219,19.469,19.002,18.927,20.865,21.47,20.806,20.586,20.478,21.259,0.637
5003,2,10.05,-0.91,0.57083,-0.934,3.671,4.757,10.9,0.033,0.0,18.006,17.44,16.577,16.02,15.926,18.16,18.931,18.101,17.817,17.663,18.786,0.571
5004,2,10.05,-0.91,0.52589,-1.087,3.655,4.813,13.1,0.038,0.0,20.589,20.033,19.116,18.527,18.42,20.797,21.668,20.74,20.416,20.234,21.562,0.526
5005,2,10.05,-0.91,0.86244,0.377,3.796,4.126,14.3,0.038,0.0,18.127,17.701,17.224,16.961,16.93,18.167,18.421,18.123,18.049,18.051,18.286,0.862
5006,2,10.05,-0.91,0.81956,0.096,3.79,4.363,14.5,0.038,0.0,19.029,18.592,18.1,17.823,17.791,19.07,19.347,19.024,18.941,18.936,19.203,0.82
5007,2,10.05,-0.87,0.15919,-2.38,3.549,5.161,6.6,0.009,0.0,17.319,16.876,15.576,15.006,14.787,17.961,19.647,18.064,17.317,16.894,19.505,0.159
5008,2,10.05,-0.87,0.61173,-0.793,3.686,4.709,11.8,0.036,0.0,18.552,17.984,17.175,16.658,16.575,18.667,19.357,18.607,18.356,18.225,19.178,0.612
5009,2,10.05,-0.87,0.76956,-0.163,3.768,4.506,12.2,0.037,0.0,17.377,16.889,16.337,16.018,15.977,17.408,17.763,17.357,17.241,17.212,17.591,0.77
5010,2,10.05,-0.87,0.76016,-0.205,3.764,4.526,13.1,0.038,0.0,18.381,17.885,17.322,16.993,16.95,18.413,18.783,18.36,18.238,18.204,18.606,0.76
5011,2,10.05,-0.87,0.57955,-0.91,3.672,4.746,13.6,0.038,0.0,20.644,20.081,19.22,18.665,18.573,20.799,21.564,20.739,20.458,20.305,21.418,0.58
5012,2,10.05,-0.87,0.67845,-0.537,3.723,4.643,13.7,0.038,0.0,19.813,19.255,18.569,18.151,18.087,19.862,20.389,19.803,19.616,19.535,20.176,0.678
5013,2,10.05,-0.87,0.60185,-0.831,3.681,4.719,13.8,0.038,0.0,20.647,20.081,19.252,18.72,18.634,20.777,21.494,20.717,20.455,20.316,21.326,0.602
5014,2,10.05,-0.85,0.62108,-0.761,3.69,4.699,11.9,0.036,0.0,18.572,18.003,17.207,16.701,16.62,18.677,19.348,18.617,18.373,18.248,19.162,0.621
5015,2,10.05,-0.85,0.87667,0.461,3.783,3.997,12.9,0.038,0.0,16.518,16.06,15.548,15.259,15.223,16.549,16.845,16.502,16.41,16.398,16.694,0.877
5016,2,10.05,-0.83,0.22627,-1.958,3.598,5.087,10.2,0.029,0.0,19.864,19.312,18.226,17.654,17.49,20.238,21.515,20.224,19.722,19.428,21.472,0.226
5017,2,10.05,-0.83,0.3132,-1.677,3.615,5.017,12.0,0.036,0.0,20.962,20.408,19.375,18.786,18.638,21.288,22.447,21.255,20.809,20.55,22.391,0.313
5018,2,10.05,-0.83,0.43164,-1.371,3.632,4.916,12.7,0.037,0.0,20.898,20.346,19.358,18.752,18.622,21.179,22.223,21.133,20.739,20.513,22.153,0.432
5019,2,10.05,-0.83,0.80044,-0.033,3.779,4.436,14.0,0.038,0.0,18.852,18.384,17.862,17.565,17.529,18.883,19.201,18.834,18.734,18.718,19.042,0.8
5020,2,10.05,-0.83,0.72907,-0.345,3.747,4.579,14.1,0.038,0.0,19.734,19.204,18.592,18.229,18.178,19.764,20.199,19.708,19.56,19.507,20.003,0.729
5021,2,10.05,-0.81,0.33465,-1.624,3.618,5.004,11.4,0.035,0.0,20.229,19.674,18.65,18.057,17.912,20.546,21.687,20.511,20.073,19.821,21.631,0.335
5022,2,10.05,-0.81,0.88795,0.525,3.745,3.788,12.2,0.037,0.0,15.658,15.13,14.51,14.139,14.091,15.69,16.12,15.636,15.487,15.432,15.919,0.888
5023,2,10.05,-0.81,0.34717,-1.592,3.62,4.996,12.3,0.037,0.0,21.05,20.497,19.477,18.882,18.738,21.364,22.493,21.327,20.895,20.646,22.435,0.347
5024,2,10.05,-0.81,0.38027,-1.504,3.624,4.963,12.5,0.037,0.0,21.03,20.478,19.468,18.865,18.726,21.334,22.436,21.293,20.874,20.633,22.373,0.38
5025,2,10.05,-0.81,0.85921,0.293,3.793,4.197,12.7,0.037,0.0,16.737,16.298,15.815,15.547,15.515,16.77,17.037,16.723,16.646,16.647,16.896,0.859
5026,2,10.05,-0.81,0.57707,-0.928,3.668,4.746,13.0,0.038,0.0,20.09,19.528,18.653,18.086,17.992,20.256,21.05,20.196,19.906,19.747,20.92,0.577
5027,2,10.05,-0.81,0.63636,-0.71,3.696,4.683,13.7,0.038,0.0,20.245,19.675,18.899,18.409,18.332,20.336,20.979,20.275,20.043,19.927,20.783,0.636
5028,2,10.05,-0.81,0.62775,-0.743,3.692,4.691,14.0,0.038,0.0,20.627,20.057,19.265,18.762,18.682,20.729,21.396,20.668,20.428,20.304,21.21,0.628
5029,2,10.05,-0.81,0.54684,-1.032,3.657,4.783,14.1,0.038,0.0,21.45,20.894,19.982,19.391,19.288,21.652,22.516,21.594,21.277,21.099,22.415,0.547
5030,2,10.05,-0.81,0.63158,-0.728,3.694,4.687,14.2,0.038,0.0,20.79,20.221,19.436,18.938,18.86,20.888,21.544,20.827,20.59,20.47,21.353,0.632
5031,2,10.05,-0.79,0.49991,-1.186,3.644,4.843,10.5,0.031,0.0,18.234,17.678,16.725,16.117,16.003,18.475,19.431,18.421,18.066,17.865,19.358,0.5
5032,2,10.05,-0.79,0.19981,-2.066,3.59,5.112,11.0,0.033,0.0,20.935,20.398,19.276,18.707,18.536,21.353,22.697,21.353,20.815,20.497,22.647,0.2
5033,2,10.05,-0.79,0.46938,-1.273,3.637,4.878,12.1,0.037,0.0,20.053,19.501,18.528,17.919,17.797,20.317,21.321,20.267,19.892,19.677,21.252,0.469
5034,2,10.05,-0.79,0.44975,-1.329,3.633,4.9,12.6,0.037,0.0,20.693,20.142,19.158,18.549,18.422,20.97,22.003,20.923,20.534,20.312,21.937,0.45
5035,2,10.05,-0.79,0.77583,-0.158,3.766,4.498,12.9,0.038,0.0,18.066,17.57,17.014,16.692,16.65,18.093,18.457,18.04,17.922,17.892,18.282,0.776
5036,2,10.05,-0.79,0.55747,-0.999,3.66,4.77,12.9,0.038,0.0,20.167,19.609,18.706,18.12,18.02,20.36,21.207,20.301,19.991,19.818,21.101,0.557
5037,2,10.05,-0.79,0.40071,-1.451,3.626,4.941,13.1,0.038,0.0,21.497,20.946,19.941,19.333,19.197,21.797,22.886,21.755,21.342,21.105,22.824,0.401
5038,2,10.05,-0.79,0.78427,-0.121,3.77,4.48,13.4,0.038,0.0,18.472,17.983,17.437,17.122,17.082,18.499,18.85,18.447,18.334,18.308,18.679,0.784
5039,2,10.05,-0.79,0.50587,-1.167,3.645,4.836,13.7,0.038,0.0,21.387,20.835,19.884,19.275,19.162,21.628,22.574,21.573,21.222,21.022,22.499,0.506
5040,2,10.05,-0.79,0.54254,-1.049,3.655,4.788,13.8,0.038,0.0,21.191,20.636,19.717,19.12,19.017,21.401,22.278,21.342,21.02,20.838,22.185,0.543
5041,2,10.05,-0.79,0.85531,0.255,3.792,4.23,14.1,0.038,0.0,18.233,17.791,17.306,17.037,17.005,18.264,18.535,18.217,18.139,18.138,18.393,0.855
5042,2,10.05,-0.79,0.71471,-0.413,3.737,4.6,14.3,0.038,0.0,20.102,19.558,18.918,18.533,18.477,20.137,20.61,20.079,19.916,19.853,20.406,0.715
5043,2,10.05,-0.79,0.64387,-0.685,3.699,4.675,14.4,0.038,0.0,20.883,20.312,19.547,19.065,18.99,20.967,21.596,20.905,20.68,20.568,21.394,0.644
5044,2,10.05,-0.77,0.20389,-2.05,3.591,5.108,9.4,0.024,0.0,19.296,18.753,17.636,17.068,16.898,19.703,21.04,19.704,19.169,18.854,20.992,0.204
5045,2,10.05,-0.77,0.37796,-1.513,3.623,4.965,10.9,0.033,0.0,19.452,18.897,17.885,17.281,17.142,19.756,20.867,19.716,19.294,19.052,20.81,0.378
5046,2,10.05,-0.77,0.20833,-2.033,3.592,5.104,11.1,0.034,0.0,20.952,20.413,19.298,18.728,18.558,21.362,22.692,21.36,20.829,20.515,22.645,0.208
5047,2,10.05,-0.77,0.61148,-0.812,3.681,4.705,12.4,0.037,0.0,19.199,18.631,17.8,17.264,17.179,19.329,20.053,19.267,19.005,18.867,19.894,0.611
5048,2,10.05,-0.77,0.69702,-0.487,3.727,4.621,12.4,0.037,0.0,18.388,17.829,17.157,16.748,16.688,18.428,18.943,18.368,18.19,18.114,18.731,0.697
5049,2,10.05,-0.77,0.71728,-0.407,3.737,4.596,12.5,0.037,0.0,18.288,17.743,17.103,16.718,16.663,18.321,18.794,18.263,18.101,18.038,18.591,0.717
5050,2,10.05,-0.77,0.73773,-0.325,3.748,4.567,12.8,0.037,0.0,18.381,17.849,17.241,16.879,16.829,18.408,18.842,18.351,18.205,18.154,18.646,0.738
5051,2,10.05,-0.77,0.61284,-0.806,3.681,4.703,13.1,0.038,0.0,19.886,19.319,18.489,17.955,17.871,20.014,20.735,19.952,19.692,19.555,20.574,0.613
5052,2,10.05,-0.77,0.58114,-0.92,3.668,4.74,13.5,0.038,0.0,20.57,20.009,19.131,18.561,18.468,20.739,21.538,20.678,20.387,20.228,21.413,0.581
5053,2,10.05,-0.77,0.59113,-0.886,3.671,4.727,13.7,0.038,0.0,20.684,20.121,19.256,18.694,18.603,20.841,21.617,20.779,20.498,20.344,21.482,0.591
5054,2,10.05,-0.77,0.77532,-0.166,3.765,4.5,13.9,0.038,0.0,19.086,18.586,18.027,17.702,17.66,19.112,19.481,19.058,18.939,18.907,19.304,0.775
5055,2,10.05,-0.77,0.52486,-1.108,3.65,4.811,14.0,0.038,0.0,21.54,20.987,20.049,19.44,19.333,21.767,22.682,21.709,21.373,21.182,22.606,0.525
5056,2,10.05,-0.77,0.67561,-0.569,3.715,4.643,14.2,0.038,0.0,20.393,19.827,19.116,18.677,18.61,20.45,21.013,20.389,20.191,20.1,20.803,0.676
5057,2,10.05,-0.77,0.7264,-0.371,3.742,4.584,14.5,0.038,0.0,20.196,19.657,19.032,18.657,18.604,20.227,20.683,20.169,20.014,19.957,20.482,0.726
5058,2,10.05,-0.75,0.26527,-1.822,3.605,5.049,11.2,0.034,0.0,20.525,19.973,18.906,18.324,18.169,20.881,22.112,20.86,20.379,20.098,22.073,0.265
5059,2,10.05,-0.75,0.63077,-0.742,3.69,4.685,12.0,0.036,0.0,18.626,18.055,17.256,16.746,16.667,18.731,19.41,18.669,18.426,18.301,19.231,0.631
5060,2,10.05,-0.75,0.35021,-1.588,3.619,4.993,12.6,0.037,0.0,21.339,20.787,19.763,19.165,19.022,21.658,22.796,21.621,21.186,20.935,22.744,0.35
5061,2,10.05,-0.75,0.58046,-0.926,3.667,4.74,12.8,0.037,0.0,19.884,19.323,18.441,17.867,17.773,20.057,20.864,19.995,19.702,19.54,20.745,0.58
5062,2,10.05,-0.75,0.66997,-0.594,3.711,4.648,13.1,0.038,0.0,19.356,18.788,18.063,17.612,17.543,19.419,20.001,19.358,19.153,19.057,19.794,0.67
5063,2,10.05,-0.75,0.65287,-0.659,3.702,4.664,13.2,0.038,0.0,19.618,19.046,18.289,17.813,17.74,19.695,20.316,19.633,19.413,19.304,20.113,0.653
5064,2,10.05,-0.75,0.43286,-1.374,3.63,4.914,13.3,0.038,0.0,21.506,20.956,19.96,19.348,19.218,21.796,22.857,21.75,21.35,21.12,22.799,0.433
5065,2,10.05,-0.75,0.53138,-1.09,3.651,4.802,14.0,0.038,0.0,21.494,20.941,20.005,19.397,19.291,21.718,22.628,21.66,21.326,21.137,22.552,0.531
5066,2,10.05,-0.75,0.68831,-0.525,3.721,4.63,14.1,0.038,0.0,20.182,19.619,18.927,18.502,18.439,20.23,20.77,20.169,19.981,19.898,20.558,0.688
5067,2,10.05,-0.75,0.56326,-0.984,3.66,4.761,14.1,0.038,0.0,21.331,20.774,19.871,19.283,19.185,21.524,22.371,21.464,21.156,20.983,22.269,0.563
5068,2,10.05,-0.75,0.6493,-0.672,3.7,4.668,14.2,0.038,0.0,20.651,20.079,19.315,18.834,18.76,20.732,21.361,20.67,20.446,20.335,21.159,0.649
5069,2,10.05,-0.73,0.59877,-0.866,3.672,4.715,10.6,0.031,0.0,17.535,16.967,16.106,15.545,15.456,17.685,18.457,17.622,17.344,17.193,18.324,0.599
5070,2,10.05,-0.73,0.83072,0.085,3.784,4.354,11.5,0.035,0.0,16.057,15.591,15.086,14.8,14.766,16.08,16.382,16.03,15.94,15.932,16.228,0.831
5071,2,10.05,-0.73,0.36764,-1.543,3.621,4.975,12.2,0.037,0.0,20.827,20.275,19.255,18.651,18.511,21.141,22.269,21.103,20.673,20.426,22.219,0.368
5072,2,10.05,-0.73,0.77819,-0.165,3.764,4.497,12.3,0.037,0.0,17.484,16.979,16.417,16.091,16.048,17.506,17.88,17.452,17.331,17.3,17.702,0.778
5073,2,10.05,-0.73,0.41879,-1.41,3.627,4.925,13.0,0.038,0.0,21.296,20.747,19.743,19.13,18.997,21.594,22.677,21.55,21.142,20.907,22.622,0.419
5074,2,10.05,-0.73,0.70053,-0.483,3.726,4.617,13.1,0.038,0.0,19.076,18.516,17.842,17.431,17.371,19.116,19.634,19.055,18.876,18.801,19.423,0.701
5075,2,10.05,-0.73,0.68402,-0.545,3.717,4.634,13.3,0.038,0.0,19.434,18.868,18.164,17.73,17.665,19.486,20.041,19.425,19.231,19.144,19.832,0.684
5076,2,10.05,-0.73,0.58315,-0.919,3.667,4.735,13.4,0.038,0.0,20.469,19.908,19.025,18.45,18.357,20.642,21.451,20.58,20.287,20.125,21.333,0.583
5077,2,10.05,-0.73,0.51058,-1.158,3.645,4.829,13.4,0.038,0.0,21.065,20.515,19.56,18.946,18.835,21.31,22.265,21.255,20.902,20.702,22.199,0.511
5078,2,10.05,-0.73,0.47187,-1.272,3.636,4.875,13.5,0.038,0.0,21.449,20.899,19.921,19.306,19.185,21.72,22.736,21.67,21.291,21.074,22.676,0.472
5079,2,10.05,-0.73,0.90739,1.659,3.679,2.4,13.5,0.038,0.0,14.123,13.562,12.716,12.166,12.088,14.257,14.972,14.198,13.938,13.794,14.675,0.907
5080,2,10.05,-0.73,0.78707,-0.126,3.768,4.478,13.6,0.038,0.0,18.686,18.188,17.638,17.318,17.278,18.709,19.07,18.655,18.54,18.513,18.895,0.787
5081,2,10.05,-0.73,0.67459,-0.581,3.712,4.643,13.9,0.038,0.0,20.123,19.555,18.834,18.386,18.319,20.183,20.76,20.122,19.919,19.825,20.553,0.675
5082,2,10.05,-0.73,0.86105,0.262,3.79,4.216,13.9,0.038,0.0,18.016,17.564,17.073,16.8,16.767,18.042,18.323,17.994,17.912,17.91,18.177,0.861
5083,2,10.05,-0.73,0.64232,-0.703,3.695,4.673,14.3,0.038,0.0,20.826,20.255,19.473,18.977,18.901,20.92,21.574,20.857,20.624,20.506,21.385,0.642
5084,2,10.05,-0.73,0.85513,0.222,3.79,4.253,14.6,0.038,0.0,18.815,18.363,17.873,17.599,17.567,18.841,19.123,18.793,18.712,18.709,18.977,0.855
5085,2,10.05,-0.71,0.33333,-1.633,3.616,5.004,10.0,0.028,0.0,18.852,18.294,17.263,16.667,16.523,19.172,20.331,19.139,18.695,18.438,20.288,0.333
5086,2,10.05,-0.71,0.27339,-1.799,3.606,5.043,10.1,0.028,0.0,19.368,18.813,17.75,17.165,17.012,19.719,20.945,19.697,19.219,18.94,20.909,0.273
5087,2,10.05,-0.71,0.23528,-1.93,3.597,5.075,10.5,0.031,0.0,20.095,19.547,18.454,17.877,17.716,20.478,21.764,20.467,19.959,19.658,21.727,0.235
5088,2,10.05,-0.71,0.29891,-1.72,3.611,5.023,11.3,0.034,0.0,20.371,19.819,18.769,18.178,18.029,20.712,21.907,20.685,20.222,19.953,21.867,0.299
5089,2,10.05,-0.71,0.22339,-1.977,3.594,5.088,11.5,0.035,0.0,21.213,20.672,19.565,18.99,18.825,21.615,22.927,21.61,21.087,20.777,22.886,0.223
5090,2,10.05,-0.71,0.30266,-1.71,3.611,5.021,11.8,0.036,0.0,20.846,20.294,19.246,18.654,18.506,21.187,22.378,21.158,20.698,20.429,22.337,0.303
5091,2,10.05,-0.71,0.41692,-1.417,3.626,4.926,12.8,0.037,0.0,21.111,20.562,19.556,18.941,18.808,21.413,22.502,21.369,20.958,20.722,22.45,0.417
5092,2,10.05,-0.71,0.48685,-1.231,3.639,4.857,13.0,0.038,0.0,20.848,20.298,19.326,18.71,18.592,21.112,22.112,21.06,20.689,20.476,22.052,0.487
5093,2,10.05,-0.71,0.85081,0.187,3.788,4.279,13.4,0.038,0.0,17.701,17.245,16.75,16.474,16.44,17.726,18.014,17.677,17.593,17.589,17.865,0.851
5094,2,10.05,-0.71,0.59217,-0.892,3.669,4.723,13.8,0.038,0.0,20.8,20.238,19.362,18.791,18.7,20.966,21.763,20.904,20.616,20.458,21.641,0.592
5095,2,10.05,-0.71,0.61202,-0.82,3.678,4.701,13.8,0.038,0.0,20.62,20.053,19.209,18.662,18.577,20.758,21.502,20.695,20.428,20.285,21.354,0.612
5096,2,10.05,-0.69,0.62966,-0.757,3.686,4.683,9.8,0.027,0.0,16.463,15.886,15.076,14.553,14.473,16.57,17.269,16.507,16.258,16.129,17.104,0.63
5097,2,10.05,-0.69,0.76277,-0.242,3.755,4.527,12.5,0.037,0.0,17.874,17.35,16.764,16.418,16.372,17.895,18.304,17.839,17.704,17.663,18.115,0.763
5098,2,10.05,-0.69,0.6522,-0.673,3.698,4.662,12.6,0.037,0.0,19.053,18.479,17.708,17.22,17.146,19.137,19.779,19.074,18.847,18.734,19.584,0.652
5099,2,10.05,-0.69,0.56637,-0.983,3.659,4.755,13.1,0.038,0.0,20.327,19.771,18.86,18.265,18.167,20.526,21.387,20.465,20.153,19.978,21.295,0.566
5100,2,10.05,-0.69,0.57719,-0.946,3.663,4.741,13.5,0.038,0.0,20.635,20.077,19.179,18.593,18.497,20.822,21.659,20.76,20.458,20.289,21.557,0.577
5101,2,10.05,-0.69,0.54045,-1.068,3.651,4.789,13.6,0.038,0.0,21.041,20.489,19.552,18.939,18.835,21.267,22.179,21.207,20.874,20.686,22.111,0.54
5102,2,10.05,-0.69,0.68372,-0.555,3.715,4.633,14.3,0.038,0.0,20.457,19.889,19.177,18.735,18.67,20.513,21.081,20.451,20.253,20.163,20.873,0.684
5103,2,10.05,-0.69,0.5823,-0.929,3.664,4.735,14.4,0.038,0.0,21.492,20.932,20.041,19.459,19.364,21.673,22.499,21.611,21.312,21.147,22.392,0.582
5104,2,10.05,-0.69,0.67332,-0.594,3.709,4.643,14.5,0.038,0.0,20.755,20.185,19.453,18.996,18.928,20.819,21.411,20.757,20.55,20.452,21.206,0.673
5105,2,10.05,-0.67,0.45331,-1.331,3.631,4.894,12.1,0.037,0.0,20.197,19.648,18.652,18.033,17.907,20.486,21.547,20.439,20.042,19.814,21.497,0.453
5106,2,10.05,-0.67,0.32205,-1.648,3.613,4.993,12.3,0.037,0.0,21.19,20.639,19.594,18.998,18.852,21.528,22.71,21.498,21.042,20.777,22.671,0.322
5107,2,10.05,-0.67,0.38621,-1.493,3.621,4.949,12.4,0.037,0.0,20.904,20.355,19.332,18.721,18.583,21.221,22.35,21.182,20.753,20.505,22.306,0.386
5108,2,10.05,-0.67,0.52067,-1.134,3.645,4.815,12.8,0.037,0.0,20.406,19.856,18.9,18.282,18.172,20.651,21.608,20.595,20.244,20.044,21.549,0.521
5109,2,10.05,-0.67,0.39633,-1.471,3.622,4.941,13.0,0.038,0.0,21.447,20.898,19.878,19.265,19.128,21.762,22.883,21.722,21.296,21.051,22.839,0.396
