,logg,Teff,Z,aLSM,bLSM
354,4.0,8000,-3.5,0.2700676337653031,0.2769213153343308
355,4.5,8000,-3.5,0.21467060267222593,0.3160185099415831
356,5.0,8000,-3.5,0.21709316182905594,0.32087568962470053
357,3.5,8250,-3.5,0.3214358584015253,0.24742419664800827
358,4.0,8250,-3.5,0.28461716526525704,0.2736509118989888
359,4.5,8250,-3.5,0.22353497655365873,0.30226338103007905
360,5.0,8250,-3.5,0.20764755198291784,0.3227330089311509
361,3.5,8500,-3.5,0.2958966563713175,0.2555104170189131
362,4.0,8500,-3.5,0.2976676211059354,0.2548285344928246
363,4.5,8500,-3.5,0.253353543407982,0.2894720925894724
364,5.0,8500,-3.5,0.19731169240370797,0.31461650367878313
365,3.5,8750,-3.5,0.2777305108781883,0.2622142489829507
366,4.0,8750,-3.5,0.2863909604423822,0.2542206017722736
367,4.5,8750,-3.5,0.2702013590454671,0.2716318466988018
368,5.0,8750,-3.5,0.2159373836198568,0.310412287148292
369,3.5,9000,-3.5,0.25600863082202785,0.26758145360083946
370,4.0,9000,-3.5,0.263372392471317,0.2613376267634983
371,4.5,9000,-3.5,0.2701336603214865,0.25567218752415294
372,5.0,9000,-3.5,0.2433304279467397,0.2830255322974091
373,3.5,9250,-3.5,0.25600863082202785,0.26758145360083946
374,4.0,9250,-3.5,0.263372392471317,0.2613376267634983
375,4.5,9250,-3.5,0.2701336603214865,0.25567218752415294
376,5.0,9250,-3.5,0.2433304279467397,0.2830255322974091
377,3.5,9500,-3.5,0.25600863082202785,0.26758145360083946
378,4.0,9500,-3.5,0.263372392471317,0.2613376267634983
379,4.5,9500,-3.5,0.2701336603214865,0.25567218752415294
380,5.0,9500,-3.5,0.2433304279467397,0.2830255322974091
381,3.5,9750,-3.5,0.25600863082202785,0.26758145360083946
382,4.0,9750,-3.5,0.263372392471317,0.2613376267634983
383,4.5,9750,-3.5,0.2701336603214865,0.25567218752415294
384,5.0,9750,-3.5,0.2433304279467397,0.2830255322974091
385,3.5,10000,-3.5,0.25600863082202785,0.26758145360083946
386,4.0,10000,-3.5,0.263372392471317,0.2613376267634983
387,4.5,10000,-3.5,0.2701336603214865,0.25567218752415294
388,5.0,10000,-3.5,0.2433304279467397,0.2830255322974091
389,3.5,3500,-3.0,0.18962207380743618,0.40393593074263306
390,4.0,3500,-3.0,0.19522888805284397,0.41718031480549345
391,3.5,3750,-3.0,0.1750967973118643,0.3825596731116105
392,4.0,3750,-3.0,0.1666224042776271,0.3960520398204362
393,4.5,3750,-3.0,0.16734224347406249,0.4120175601378842
394,5.0,3750,-3.0,0.18507167783200137,0.42659650638732893
395,3.5,4000,-3.0,0.17479880048073848,0.3906524263622355
396,4.0,4000,-3.0,0.14759528868880137,0.3977299599812904
397,4.5,4000,-3.0,0.14197624235515133,0.3958840141058357
398,5.0,4000,-3.0,0.14445904210045202,0.3957355483372157
399,3.5,4250,-3.0,0.1838263559901019,0.3888733145395067
400,4.0,4250,-3.0,0.13701572876211626,0.3985637811789783
401,4.5,4250,-3.0,0.12183478161126304,0.39924403315044854
402,5.0,4250,-3.0,0.12047392095825073,0.40281002685863687
403,3.5,4500,-3.0,0.25138203662771297,0.3310190785600782
404,4.0,4500,-3.0,0.18935581196152979,0.3516585709003877
405,4.5,4500,-3.0,0.13903520811989054,0.3651375488305398
406,5.0,4500,-3.0,0.10606784702210491,0.3744672260295846
407,3.5,4750,-3.0,0.26443173366278944,0.33285319249844164
408,4.0,4750,-3.0,0.2310161468983423,0.3302376988898231
409,4.5,4750,-3.0,0.18081196686946685,0.33797313869368506
410,5.0,4750,-3.0,0.13487079623608048,0.3519272780834287
411,3.5,5000,-3.0,0.2773993601497046,0.32510221873300066
412,4.0,5000,-3.0,0.2557691973737676,0.33030981007234295
